Episode,Step,Action,Reward,Epsilon,AvgWait,Phase,N_Queue,S_Queue,E_Queue,W_Queue,Q0,Q1
1,1,2,-0.0,1.0,0.0,0,0,0,0,0,0.025224052,-0.009396211
1,2,0,-0.0,1.0,0.0,0,0,0,0,0,0.025875986,-0.011133219
1,3,2,-0.0,1.0,0.0,0,0,0,0,0,0.025875986,-0.011133219
1,4,2,-0.0,1.0,0.0,0,0,0,0,0,0.025875986,-0.011133219
1,5,0,-0.2,1.0,0.0,0,1,1,1,1,0.025875986,-0.011133219
1,6,0,-0.0,1.0,0.0,0,0,0,0,0,0.025224052,-0.009396211
1,7,0,-0.0,1.0,0.0,0,0,0,0,0,0.025875986,-0.011133219
1,8,0,-0.0,1.0,0.0,0,0,0,0,0,0.025875986,-0.011133219
1,9,2,-0.0,1.0,0.0,0,0,0,0,0,0.025875986,-0.011133219
1,10,0,-0.2,1.0,0.0,0,1,1,1,1,0.025875986,-0.011133219
1,11,2,-0.0,1.0,0.0,1,0,0,0,0,0.025224052,-0.009396211
1,12,2,-0.0,1.0,0.0,1,0,0,0,0,0.015542289,0.019624503
1,13,0,-0.0,1.0,0.0,1,0,0,0,0,0.015542289,0.019624503
1,14,2,-0.5,1.0,0.0,2,0,0,0,0,0.015542289,0.019624503
1,15,2,-0.7,1.0,0.0,2,1,1,1,1,0.059533916,0.027097559
1,16,0,-0.8,1.0,0.125,2,1,1,0,0,0.05763438,0.036002073
1,17,0,-0.8,1.0,0.25,2,1,1,0,0,0.057078358,0.032330036
1,18,0,-0.8,1.0,0.375,2,1,1,0,0,0.057078358,0.032330036
1,19,2,-0.8,1.0,0.5,2,1,1,0,0,0.057078358,0.032330036
1,20,0,-1.0,1.0,0.5,2,2,2,1,1,0.057078358,0.032330036
1,21,2,-0.8,1.0,0.6,2,1,1,0,0,0.055440746,0.04114167
1,22,2,-1.1,1.0,0.8,2,2,2,0,0,0.057078358,0.032330036
1,23,2,-1.1,1.0,1.0526315789473684,2,2,2,0,0,0.05462814,0.037375063
1,24,2,-0.6,1.0,1.3333333333333333,2,2,2,0,0,0.05462814,0.037375063
1,25,0,-0.8,1.0,1.2727272727272727,3,3,3,1,1,0.05462814,0.037375063
1,26,0,-0.9,1.0,1.5454545454545454,3,3,3,0,0,0.041790318,0.07850203
1,27,0,-0.9,1.0,1.8181818181818181,3,3,3,0,0,0.042125665,0.07330491
1,28,2,2.8,1.0,0.2727272727272727,0,1,1,0,0,0.042125665,0.07330491
1,29,2,0.1,1.0,0.0,0,0,0,0,0,0.02466149,-0.0101161655
1,30,2,-0.7,1.0,0.0,0,1,1,1,1,0.025875986,-0.011133219
1,31,0,-0.5,1.0,0.0,0,0,0,0,0,0.025224052,-0.009396211
1,32,0,-0.65,1.0,0.041666666666666664,0,0,0,1,0,0.025875986,-0.011133219
1,33,0,-0.8,1.0,0.125,0,0,0,1,1,0.025077036,-0.011810216
1,34,0,-0.8,1.0,0.22727272727272727,0,0,0,1,1,0.025906581,-0.010137047
1,35,0,-1.0,1.0,0.2692307692307692,0,1,1,2,2,0.025906581,-0.010137047
1,36,2,-0.8,1.0,0.34615384615384615,0,0,0,1,1,0.025525857,-0.007974123
1,37,0,-0.8,1.0,0.4230769230769231,0,0,0,1,1,0.025906581,-0.010137047
1,38,2,-0.6,1.0,0.5769230769230769,1,0,0,2,2,0.025906581,-0.010137047
1,39,0,-0.6,1.0,0.76,1,0,0,2,2,0.01653037,0.027393801
1,40,2,-0.8,1.0,0.7931034482758621,1,1,1,3,3,0.01653037,0.027393801
1,41,0,1.8,1.0,0.0,2,0,0,0,0,0.015358261,0.03617667
1,42,0,-0.65,1.0,0.034482758620689655,2,0,1,0,0,0.059533916,0.027097559
1,43,2,-0.65,1.0,0.06896551724137931,2,0,1,0,0,0.058287133,0.029563727
1,44,0,-0.8,1.0,0.16,2,1,1,0,0,0.058287133,0.029563727
1,45,0,-1.0,1.0,0.21428571428571427,2,2,2,1,1,0.057078358,0.032330036
1,46,0,-0.8,1.0,0.32,2,1,1,0,0,0.055440746,0.04114167
1,47,2,-0.8,1.0,0.4166666666666667,2,1,1,0,0,0.057078358,0.032330036
1,48,2,-1.1,1.0,0.5833333333333334,2,2,2,0,0,0.057078358,0.032330036
1,49,0,-1.1,1.0,0.75,2,2,2,0,0,0.05462814,0.037375063
1,50,0,-1.45,1.0,0.8214285714285714,2,3,4,1,1,0.05462814,0.037375063
2,1,2,-0.0,1.0,0.0,0,0,0,0,0,0.025224052,-0.009396211
2,2,2,-0.0,1.0,0.0,0,0,0,0,0,0.025875986,-0.011133219
2,3,0,-0.0,1.0,0.0,0,0,0,0,0,0.025875986,-0.011133219
2,4,2,-0.0,1.0,0.0,0,0,0,0,0,0.025875986,-0.011133219
2,5,2,-0.2,1.0,0.0,0,1,1,1,1,0.025875986,-0.011133219
2,6,2,-0.0,1.0,0.0,0,0,0,0,0,0.025224052,-0.009396211
