Episode,Step,Action,Reward,Epsilon,AvgWait,Phase,N_Queue,S_Queue,E_Queue,W_Queue,Q0,Q1
1,1,2,-0.0,1.0,0.0,0,0,0,0,0,0.00030222806,0.0010851809
1,2,0,-0.0,1.0,0.0,0,0,0,0,0,0.0041564824,0.00052113377
1,3,0,-0.0,1.0,0.0,0,0,0,0,0,0.0041564824,0.00052113377
1,4,0,-0.0,1.0,0.0,0,0,0,0,0,0.0041564824,0.00052113377
1,5,2,-0.2,1.0,0.0,0,1,1,1,1,0.0041564824,0.00052113377
1,6,0,-0.0,1.0,0.0,0,0,0,0,0,0.00030222806,0.0010851809
1,7,0,-0.0,1.0,0.0,0,0,0,0,0,0.0041564824,0.00052113377
1,8,0,-0.0,1.0,0.0,0,0,0,0,0,0.0041564824,0.00052113377
1,9,2,-0.0,1.0,0.0,0,0,0,0,0,0.0041564824,0.00052113377
1,10,0,-0.2,1.0,0.0,0,1,1,1,1,0.0041564824,0.00052113377
1,11,0,-0.0,1.0,0.0,0,0,0,0,0,0.00030222806,0.0010851809
1,12,2,-0.0,1.0,0.0,1,0,0,0,0,0.0041564824,0.00052113377
1,13,0,-0.0,1.0,0.0,1,0,0,0,0,0.0057674525,-0.014096041
1,14,0,-0.0,1.0,0.0,1,0,0,0,0,0.0057674525,-0.014096041
1,15,0,-0.7,1.0,0.0,2,1,1,1,1,0.0057674525,-0.014096041
1,16,2,-0.8,1.0,0.125,2,1,1,0,0,0.0027719107,-0.023153944
1,17,2,-0.8,1.0,0.25,2,1,1,0,0,0.005517481,-0.024456102
1,18,2,-0.8,1.0,0.375,2,1,1,0,0,0.005517481,-0.024456102
1,19,2,-0.8,1.0,0.5,2,1,1,0,0,0.005517481,-0.024456102
1,20,0,-1.0,1.0,0.5,2,2,2,1,1,0.005517481,-0.024456102
1,21,2,-0.8,1.0,0.6,2,1,1,0,0,0.005440458,-0.026767014
1,22,0,-1.1,1.0,0.8,2,2,2,0,0,0.005517481,-0.024456102
1,23,2,-1.1,1.0,1.0,2,2,2,0,0,0.00808028,-0.027948523
1,24,2,-1.1,1.0,1.2,2,2,2,0,0,0.00808028,-0.027948523
1,25,0,-0.8,1.0,1.2727272727272727,3,3,3,1,1,0.00808028,-0.027948523
1,26,0,-0.9,1.0,1.5454545454545454,3,3,3,0,0,0.023327155,-0.048373796
1,27,0,-0.9,1.0,1.8181818181818181,3,3,3,0,0,0.026764767,-0.047491435
1,28,0,2.8,1.0,0.2727272727272727,0,1,1,0,0,0.026764767,-0.047491435
1,29,2,0.1,1.0,0.0,0,0,0,0,0,0.003235875,-0.0009983112
1,30,2,-0.7,1.0,0.0,0,1,1,1,1,0.0041564824,0.00052113377
1,31,0,-0.5,1.0,0.0,0,0,0,0,0,0.00030222806,0.0010851809
1,32,0,-0.65,1.0,0.041666666666666664,0,0,0,1,0,0.0041564824,0.00052113377
1,33,2,-0.8,1.0,0.125,0,0,0,1,1,0.0039756536,0.00053258607
1,34,2,-0.8,1.0,0.22727272727272727,0,0,0,1,1,0.0013094031,0.0025496993
1,35,2,-1.0,1.0,0.2692307692307692,0,1,1,2,2,0.0013094031,0.0025496993
1,36,0,-0.8,1.0,0.34615384615384615,0,0,0,1,1,0.0006115494,0.0016216157
1,37,0,-0.8,1.0,0.4230769230769231,0,0,0,1,1,0.0013094031,0.0025496993
1,38,0,-0.6,1.0,0.5769230769230769,0,0,0,2,2,0.0013094031,0.0025496993
1,39,2,-0.6,1.0,0.76,1,0,0,2,2,0.0017131806,0.0036521156
1,40,0,-0.8,1.0,0.7931034482758621,1,1,1,3,3,0.00066802173,-0.012907673
1,41,2,-0.6,1.0,0.9310344827586207,1,0,0,2,2,0.0003166447,-0.017224157
1,42,2,1.9,1.0,0.06896551724137931,2,0,1,0,1,0.00066802173,-0.012907673
1,43,0,-0.55,1.0,0.06896551724137931,2,0,1,0,0,0.0027005547,-0.019275896
1,44,0,-0.8,1.0,0.16,2,1,1,0,0,0.0050821165,-0.020892836
1,45,2,-1.0,1.0,0.21428571428571427,2,2,2,1,1,0.005517481,-0.024456102
1,46,0,-0.8,1.0,0.32,2,1,1,0,0,0.005440458,-0.026767014
1,47,2,-0.8,1.0,0.4166666666666667,2,1,1,0,0,0.005517481,-0.024456102
1,48,0,-1.1,1.0,0.5833333333333334,2,2,2,0,0,0.005517481,-0.024456102
1,49,2,-1.1,1.0,0.75,2,2,2,0,0,0.00808028,-0.027948523
1,50,2,-1.45,1.0,0.8214285714285714,2,3,4,1,1,0.00808028,-0.027948523
2,1,2,-0.0,1.0,0.0,0,0,0,0,0,0.00030222806,0.0010851809
2,2,2,-0.0,1.0,0.0,0,0,0,0,0,0.0041564824,0.00052113377
2,3,0,-0.0,1.0,0.0,0,0,0,0,0,0.0041564824,0.00052113377
2,4,2,-0.0,1.0,0.0,0,0,0,0,0,0.0041564824,0.00052113377
2,5,2,-0.2,1.0,0.0,0,1,1,1,1,0.0041564824,0.00052113377
2,6,2,-0.0,1.0,0.0,0,0,0,0,0,0.00030222806,0.0010851809
2,7,0,-0.0,1.0,0.0,0,0,0,0,0,0.0041564824,0.00052113377
2,8,2,-0.0,1.0,0.0,0,0,0,0,0,0.0041564824,0.00052113377
2,9,2,-0.0,1.0,0.0,0,0,0,0,0,0.0041564824,0.00052113377
2,10,0,-0.2,1.0,0.0,0,1,1,1,1,0.0041564824,0.00052113377
2,11,2,-0.0,1.0,0.0,1,0,0,0,0,0.00030222806,0.0010851809
2,12,2,-0.0,1.0,0.0,1,0,0,0,0,0.0057674525,-0.014096041
2,13,2,-0.0,1.0,0.0,1,0,0,0,0,0.0057674525,-0.014096041
2,14,0,-0.5,1.0,0.0,2,0,0,0,0,0.0057674525,-0.014096041
2,15,2,-0.7,1.0,0.0,2,1,1,1,1,0.0035379576,-0.02111492
2,16,2,-0.8,1.0,0.125,2,1,1,0,0,0.0027719107,-0.023153944
2,17,0,-0.8,1.0,0.25,2,1,1,0,0,0.005517481,-0.024456102
2,18,0,-0.8,1.0,0.375,2,1,1,0,0,0.005517481,-0.024456102
2,19,2,-0.8,1.0,0.5,2,1,1,0,0,0.005517481,-0.024456102
2,20,2,-1.0,1.0,0.5,2,2,2,1,1,0.005517481,-0.024456102
2,21,0,-0.8,1.0,0.6,2,1,1,0,0,0.005440458,-0.026767014
2,22,0,-1.1,1.0,0.8,2,2,2,0,0,0.005517481,-0.024456102
2,23,0,-1.1,1.0,1.0526315789473684,2,2,2,0,0,0.00808028,-0.027948523
2,24,2,-0.6,1.0,1.3333333333333333,2,2,2,0,0,0.00808028,-0.027948523
2,25,2,-0.8,1.0,1.2727272727272727,2,3,3,1,1,0.00808028,-0.027948523
2,26,0,-0.9,1.0,1.5454545454545454,3,3,3,0,0,0.008493552,-0.031090733
2,27,0,-0.9,1.0,1.8181818181818181,3,3,3,0,0,0.026764767,-0.047491435
2,28,0,-0.9,1.0,2.090909090909091,3,3,3,0,0,0.026764767,-0.047491435
2,29,2,3.2,1.0,0.38095238095238093,0,1,1,0,0,0.026764767,-0.047491435
2,30,2,0.1,1.0,0.0,0,1,1,1,1,0.003235875,-0.0009983112
2,31,0,-0.5,1.0,0.0,0,0,0,0,0,0.00030222806,0.0010851809
2,32,2,-0.65,1.0,0.041666666666666664,0,0,0,1,0,0.0041564824,0.00052113377
2,33,0,-0.8,1.0,0.125,0,0,0,1,1,0.0039756536,0.00053258607
2,34,2,-0.8,1.0,0.22727272727272727,0,0,0,1,1,0.0013094031,0.0025496993
2,35,0,-1.0,1.0,0.2692307692307692,0,1,1,2,2,0.0013094031,0.0025496993
2,36,0,-0.8,1.0,0.34615384615384615,0,0,0,1,1,0.0006115494,0.0016216157
2,37,0,-0.8,1.0,0.4230769230769231,0,0,0,1,1,0.0013094031,0.0025496993
2,38,2,-1.1,1.0,0.5769230769230769,0,0,0,2,2,0.0013094031,0.0025496993
2,39,2,-0.6,1.0,0.76,1,0,0,2,2,0.0017131806,0.0036521156
2,40,0,-0.8,1.0,0.7931034482758621,1,1,1,3,3,0.00066802173,-0.012907673
2,41,0,-0.6,1.0,0.9310344827586207,1,0,0,2,2,0.0003166447,-0.017224157
2,42,2,1.9,1.0,0.07142857142857142,2,1,0,0,1,0.00066802173,-0.012907673
2,43,0,-0.7,1.0,0.10714285714285714,2,1,1,0,0,0.0015306445,-0.023291523
2,44,0,-0.8,1.0,0.17857142857142858,2,1,1,0,0,0.005517481,-0.024456102
2,45,0,-1.0,1.0,0.2413793103448276,2,2,2,1,1,0.005517481,-0.024456102
2,46,0,-0.8,1.0,0.32142857142857145,2,1,1,0,0,0.005440458,-0.026767014
2,47,2,-0.8,1.0,0.44,2,1,1,0,0,0.005517481,-0.024456102
2,48,0,-0.95,1.0,0.5833333333333334,2,2,1,0,0,0.005517481,-0.024456102
2,49,2,-1.1,1.0,0.75,2,2,2,0,0,0.006339274,-0.028067458
2,50,0,-1.45,1.0,0.8214285714285714,2,4,3,1,1,0.00808028,-0.027948523
