Episode,Step,Action,Reward,Epsilon,AvgWait,Phase,N_Queue,S_Queue,E_Queue,W_Queue,Q0,Q1
7,1,2,-0.0,0.9703725093562656,0.0,0,0,0,0,0,-4.9749494,-4.8099732
7,2,2,-0.0,0.9703725093562656,0.0,0,0,0,0,0,-4.9083195,-4.741633
7,3,2,-0.0,0.9703725093562656,0.0,0,0,0,0,0,-4.9083195,-4.741633
7,4,0,-0.0,0.9703725093562656,0.0,0,0,0,0,0,-4.9083195,-4.741633
7,5,0,-0.2,0.9703725093562656,0.0,0,1,1,1,1,-4.9083195,-4.741633
7,6,2,-0.0,0.9703725093562656,0.0,0,0,0,0,0,-4.9749494,-4.8099732
7,7,0,-0.0,0.9703725093562656,0.0,0,0,0,0,0,-4.9083195,-4.741633
7,8,0,-0.0,0.9703725093562656,0.0,0,0,0,0,0,-4.9083195,-4.741633
7,9,0,-0.0,0.9703725093562656,0.0,0,0,0,0,0,-4.9083195,-4.741633
7,10,0,-0.2,0.9703725093562656,0.0,0,1,1,1,1,-4.9083195,-4.741633
7,11,0,-0.0,0.9703725093562656,0.0,0,0,0,0,0,-4.9749494,-4.8099732
7,12,0,-0.0,0.9703725093562656,0.0,0,0,0,0,0,-4.9083195,-4.741633
7,13,2,-0.0,0.9703725093562656,0.0,1,0,0,0,0,-4.9083195,-4.741633
7,14,2,-0.0,0.9703725093562656,0.0,1,0,0,0,0,-3.8117518,-3.9361312
7,15,0,-0.2,0.9703725093562656,0.0,1,1,1,1,1,-3.8117518,-3.9361312
7,16,0,-0.8,0.9703725093562656,0.125,2,1,1,0,0,-3.8496614,-3.9878302
7,17,2,-0.8,0.9703725093562656,0.25,2,1,1,0,0,-5.1777596,-5.277403
7,18,0,-0.8,0.9703725093562656,0.375,2,1,1,0,0,-5.1777596,-5.277403
7,19,0,-0.8,0.9703725093562656,0.5,2,1,1,0,0,-5.1777596,-5.277403
7,20,0,-1.0,0.9703725093562656,0.5,2,2,2,1,1,-5.1777596,-5.277403
7,21,0,-0.8,0.9703725093562656,0.6,2,1,1,0,0,-5.2233706,-5.3371987
7,22,2,-1.1,0.9703725093562656,0.8,2,2,2,0,0,-5.1777596,-5.277403
7,23,0,-1.1,0.9703725093562656,1.0,2,2,2,0,0,-5.194792,-5.2935767
7,24,2,-1.1,0.9703725093562656,1.2,2,2,2,0,0,-5.194792,-5.2935767
7,25,2,-1.3,0.9703725093562656,1.1666666666666667,2,3,3,1,1,-5.194792,-5.2935767
7,26,0,-0.9,0.9703725093562656,1.4166666666666667,3,3,3,0,0,-5.239077,-5.352479
7,27,0,-0.9,0.9703725093562656,1.6666666666666667,3,3,3,0,0,-4.237288,-4.708516
7,28,0,-0.9,0.9703725093562656,1.9166666666666667,3,3,3,0,0,-4.237288,-4.708516
7,29,2,3.2,0.9703725093562656,0.36363636363636365,0,1,1,0,0,-4.237288,-4.708516
7,30,0,0.1,0.9703725093562656,0.0,0,1,1,1,1,-4.898015,-4.728497
7,31,2,-0.65,0.9703725093562656,0.041666666666666664,0,0,0,0,1,-4.9749494,-4.8099732
7,32,0,-0.8,0.9703725093562656,0.125,0,0,0,1,1,-4.950431,-4.785087
7,33,2,-0.8,0.9703725093562656,0.21739130434782608,0,0,0,1,1,-4.986172,-4.8239584
7,34,2,-0.8,0.9703725093562656,0.30434782608695654,0,0,0,1,1,-4.986172,-4.8239584
7,35,2,-1.0,0.9703725093562656,0.34615384615384615,0,1,1,2,2,-4.986172,-4.8239584
7,36,2,-0.8,0.9703725093562656,0.4230769230769231,0,0,0,1,1,-5.0513353,-4.890574
7,37,2,-0.8,0.9703725093562656,0.5,0,0,0,1,1,-4.986172,-4.8239584
7,38,2,-0.8,0.9703725093562656,0.5769230769230769,0,0,0,1,1,-4.986172,-4.8239584
7,39,0,-0.45,0.9703725093562656,0.72,0,0,0,1,2,-4.986172,-4.8239584
7,40,0,-0.8,0.9703725093562656,0.7586206896551724,0,1,1,3,3,-5.0276785,-4.866846
7,41,0,-0.75,0.9703725093562656,0.9310344827586207,0,0,0,2,3,-5.1231084,-4.9660153
7,42,0,-0.75,0.9703725093562656,1.1428571428571428,0,0,0,2,3,-5.0964336,-4.939324
7,43,2,-0.9,0.9703725093562656,1.3571428571428572,1,0,0,3,3,-5.0964336,-4.939324
7,44,2,-0.9,0.9703725093562656,1.5714285714285714,1,0,0,3,3,-3.9335136,-4.0975733
7,45,0,-1.1,0.9703725093562656,1.7241379310344827,1,1,1,4,4,-3.9335136,-4.0975733
7,46,0,3.25,0.9703725093562656,0.39285714285714285,2,0,1,1,1,-3.97607,-4.155877
7,47,2,0.35,0.9703725093562656,0.08,2,0,1,0,0,-5.1902857,-5.3058863
7,48,0,-0.8,0.9703725093562656,0.16666666666666666,2,1,1,0,0,-5.1632156,-5.2626967
7,49,0,-0.8,0.9703725093562656,0.2608695652173913,2,1,1,0,0,-5.1777596,-5.277403
7,50,0,-1.0,0.9703725093562656,0.3076923076923077,2,2,2,1,1,-5.1777596,-5.277403
7,51,0,-0.8,0.9703725093562656,0.38461538461538464,2,1,1,0,0,-5.2233706,-5.3371987
7,52,0,-0.95,0.9703725093562656,0.5,2,2,1,0,0,-5.1777596,-5.277403
7,53,0,-0.95,0.9703725093562656,0.6153846153846154,2,2,1,0,0,-5.188822,-5.289288
7,54,0,-1.1,0.9703725093562656,0.7692307692307693,2,2,2,0,0,-5.188822,-5.289288
7,55,0,-1.3,0.9703725093562656,0.8,2,3,3,1,1,-5.194792,-5.2935767
7,56,0,-0.75,0.9703725093562656,1.0,3,2,3,0,0,-5.239077,-5.352479
7,57,0,-0.9,0.9703725093562656,1.206896551724138,3,3,3,0,0,-4.2290025,-4.6978354
7,58,0,-0.9,0.9703725093562656,1.4137931034482758,3,3,3,0,0,-4.237288,-4.708516
7,59,2,2.8,0.9703725093562656,0.25,0,1,1,0,0,-4.237288,-4.708516
7,60,0,0.0,0.9703725093562656,0.0,0,1,1,1,1,-4.898015,-4.728497
7,61,2,-0.5,0.9703725093562656,0.0,0,0,0,0,0,-4.9749494,-4.8099732
7,62,0,-0.5,0.9703725093562656,0.0,0,0,0,0,0,-4.9083195,-4.741633
7,63,0,-0.8,0.9703725093562656,0.07407407407407407,0,0,0,1,1,-4.9083195,-4.741633
7,64,2,-0.8,0.9703725093562656,0.14814814814814814,0,0,0,1,1,-4.986172,-4.8239584
7,65,0,-1.0,0.9703725093562656,0.21428571428571427,0,1,1,2,2,-4.986172,-4.8239584
7,66,0,-0.8,0.9703725093562656,0.2962962962962963,0,0,0,1,1,-5.0513353,-4.890574
7,67,0,-0.95,0.9703725093562656,0.4230769230769231,0,0,0,2,1,-4.986172,-4.8239584
7,68,0,-1.1,0.9703725093562656,0.5769230769230769,0,0,0,2,2,-5.020324,-4.86124
7,69,0,-0.6,0.9703725093562656,0.7916666666666666,0,0,0,2,2,-5.0593457,-4.9012656
7,70,0,-0.8,0.9703725093562656,0.8214285714285714,0,1,1,3,3,-5.0593457,-4.9012656
7,71,2,-0.9,0.9703725093562656,1.0357142857142858,1,0,0,3,3,-5.1231084,-4.9660153
7,72,2,-0.9,0.9703725093562656,1.25,1,0,0,3,3,-3.9335136,-4.0975733
7,73,0,-0.9,0.9703725093562656,1.4642857142857142,1,0,0,3,3,-3.9335136,-4.0975733
7,74,2,2.7,0.9703725093562656,0.2857142857142857,2,0,0,1,1,-3.9335136,-4.0975733
7,75,2,0.1,0.9703725093562656,0.0,2,1,1,1,1,-5.1821527,-5.3006263
7,76,2,-0.5,0.9703725093562656,0.0,2,0,0,0,0,-5.2045517,-5.320329
7,77,2,-0.65,0.9703725093562656,0.037037037037037035,2,0,1,0,0,-5.154755,-5.257227
7,78,0,-0.8,0.9703725093562656,0.125,2,1,1,0,0,-5.1632156,-5.2626967
7,79,0,-0.8,0.9703725093562656,0.21739130434782608,2,1,1,0,0,-5.1777596,-5.277403
7,80,0,-1.0,0.9703725093562656,0.2692307692307692,2,2,2,1,1,-5.1777596,-5.277403
7,81,0,-0.95,0.9703725093562656,0.38461538461538464,2,2,1,0,0,-5.2233706,-5.3371987
7,82,0,-0.95,0.9703725093562656,0.5,2,2,1,0,0,-5.188822,-5.289288
7,83,2,-1.1,0.9703725093562656,0.6538461538461539,2,2,2,0,0,-5.188822,-5.289288
7,84,0,-0.6,0.9703725093562656,0.8076923076923077,3,2,2,0,0,-5.194792,-5.2935767
7,85,0,-0.8,0.9703725093562656,0.8333333333333334,3,3,3,1,1,-4.2218714,-4.693458
7,86,2,-0.9,0.9703725093562656,1.0689655172413792,3,2,3,0,1,-4.26234,-4.7492056
7,87,0,1.8,0.9703725093562656,0.21428571428571427,0,1,1,1,1,-4.2480845,-4.7251368
7,88,0,-0.5,0.9703725093562656,0.17857142857142858,0,0,0,1,1,-4.9749494,-4.8099732
7,89,0,-0.8,0.9703725093562656,0.25925925925925924,0,0,0,1,1,-4.986172,-4.8239584
7,90,0,-1.0,0.9703725093562656,0.32142857142857145,0,1,1,2,2,-4.986172,-4.8239584
7,91,0,-0.8,0.9703725093562656,0.4074074074074074,0,0,0,1,1,-5.0513353,-4.890574
7,92,2,-1.1,0.9703725093562656,0.6,0,0,0,2,2,-4.986172,-4.8239584
7,93,0,-1.1,0.9703725093562656,0.7916666666666666,0,0,0,2,2,-5.0593457,-4.9012656
7,94,2,-1.1,0.9703725093562656,0.9583333333333334,0,0,0,2,2,-5.0593457,-4.9012656
