Episode,Step,Action,Reward,Epsilon,AvgWait,Phase,N_Queue,S_Queue,E_Queue,W_Queue,Q0,Q1
1,1,0,-0.05,1.0,0.0,0,0,0,1,0,-0.02244747,0.024537712
1,2,2,-0.0,1.0,0.0,0,0,0,0,0,-0.024124797,0.020800926
1,3,2,-0.0,1.0,0.0,0,0,0,0,0,-0.021809598,0.021542516
1,4,2,-0.1,1.0,0.0,0,1,1,0,0,-0.021809598,0.021542516
1,5,2,-0.0,1.0,0.0,0,0,0,0,0,-0.019296916,0.025042951
1,6,2,-0.0,1.0,0.0,0,0,0,0,0,-0.021809598,0.021542516
1,7,2,-0.05,1.0,0.0,0,0,0,1,0,-0.021809598,0.021542516
1,8,0,-0.1,1.0,0.0,0,1,0,0,1,-0.024124797,0.020800926
1,9,2,-0.05,1.0,0.0,0,0,1,0,0,-0.017899355,0.022096666
1,10,2,-0.0,1.0,0.0,1,0,0,0,0,-0.02244747,0.024537712
1,11,0,-0.0,1.0,0.0,1,0,0,0,0,0.01339153,0.048632275
1,12,2,-0.05,1.0,0.0,1,0,0,1,0,0.01339153,0.048632275
1,13,2,-0.55,1.0,0.0,2,1,0,0,0,0.012612621,0.047409013
1,14,2,-0.55,1.0,0.0,2,0,1,0,0,0.03619858,0.068968534
1,15,0,-0.55,1.0,0.0,2,0,0,0,1,0.035168093,0.06880228
1,16,2,-0.7,1.0,0.07692307692307693,2,0,1,1,0,0.034098703,0.06776173
1,17,0,-0.7,1.0,0.14285714285714285,2,1,1,0,0,0.034541238,0.06678163
1,18,0,-0.8,1.0,0.2857142857142857,2,1,1,0,0,0.03600203,0.06932226
1,19,0,-0.65,1.0,0.25,2,0,2,0,1,0.03600203,0.06932226
1,20,0,-0.8,1.0,0.375,2,0,1,0,1,0.034047097,0.068894304
1,21,0,-0.9,1.0,0.47058823529411764,2,1,2,1,0,0.033991672,0.06806916
1,22,2,-1.0,1.0,0.6111111111111112,2,2,2,0,0,0.035850246,0.06857396
1,23,0,-0.5,1.0,0.7368421052631579,3,1,3,0,0,0.037132926,0.07080226
1,24,0,-0.45,1.0,0.8947368421052632,3,1,2,0,0,0.03996637,0.1565688
1,25,2,-0.6,1.0,1.1666666666666667,3,2,2,0,0,0.040230367,0.15546863
1,26,0,1.4,1.0,0.05263157894736842,0,0,1,1,0,0.040452026,0.15821815
1,27,2,-0.5,1.0,0.0,0,1,1,0,0,-0.02484588,0.023711657
1,28,2,-0.5,1.0,0.0,0,0,0,0,0,-0.019296916,0.025042951
1,29,2,-0.5,1.0,0.0,0,0,0,0,0,-0.021809598,0.021542516
1,30,2,-0.65,1.0,0.047619047619047616,0,0,0,1,0,-0.021809598,0.021542516
1,31,2,-0.75,1.0,0.09090909090909091,0,1,0,2,0,-0.024124797,0.020800926
1,32,0,-0.7,1.0,0.13636363636363635,0,0,1,1,0,-0.023649905,0.020581694
1,33,2,-0.8,1.0,0.22727272727272727,0,0,0,1,1,-0.028000584,0.019236656
1,34,0,-0.95,1.0,0.36363636363636365,0,0,0,2,1,-0.029451594,0.011660889
1,35,0,-1.0,1.0,0.4782608695652174,0,0,0,2,2,-0.035767607,0.0059505026
1,36,0,-0.6,1.0,0.5384615384615384,0,1,1,3,1,-0.03921075,0.0014285434
1,37,2,-0.45,1.0,0.6538461538461539,1,0,0,2,1,-0.045593034,5.51836e-05
1,38,2,-0.75,1.0,0.8461538461538461,1,0,0,3,2,-0.011120654,0.019907946
1,39,0,-0.75,1.0,1.0384615384615385,1,0,0,3,2,-0.016532902,0.013455157
1,40,0,1.65,1.0,0.15384615384615385,2,1,1,1,0,-0.019816289,0.009097075
1,41,0,-0.55,1.0,0.1111111111111111,2,1,1,1,0,-0.019282456,0.020313706
1,42,2,-0.85,1.0,0.19230769230769232,2,1,2,0,0,-0.02542001,0.015331638
1,43,2,-0.8,1.0,0.2916666666666667,2,1,1,0,0,-0.03114806,0.013354158
1,44,2,-0.8,1.0,0.42857142857142855,2,1,1,0,0,-0.03706387,0.007409758
1,45,2,-1.2,1.0,0.5909090909090909,2,3,2,1,0,-0.042508494,0.0017895016
1,46,2,-1.1,1.0,0.7727272727272727,2,2,2,0,0,-0.047907107,-0.006583191
1,47,2,-1.15,1.0,0.9130434782608695,2,2,3,0,0,-0.05236486,-0.009965083
1,48,2,-1.4,1.0,1.173913043478261,2,3,3,0,0,-0.05692418,-0.015358392
1,49,2,-1.45,1.0,1.375,2,4,3,0,0,-0.06015464,-0.02281171
1,50,0,-1.0,1.0,1.5,3,3,3,1,1,-0.06381029,-0.030128032
1,51,2,-0.9,1.0,1.7307692307692308,3,3,3,0,0,-0.060171094,0.014760264
1,52,2,-0.95,1.0,1.9615384615384615,3,3,4,0,0,-0.061477315,0.0076954896
1,53,2,3.1,1.0,0.48148148148148145,0,2,1,1,0,-0.06587613,0.00016451464
1,54,2,0.45,1.0,0.06896551724137931,0,0,0,2,1,-0.09383964,-0.068423085
1,55,0,-0.8,1.0,0.13793103448275862,0,0,0,1,1,-0.10222797,-0.07637741
1,56,2,-0.6,1.0,0.13793103448275862,0,0,1,1,0,-0.102571286,-0.080458716
1,57,2,-0.8,1.0,0.23076923076923078,0,0,0,2,0,-0.1069306,-0.081914626
1,58,2,-0.85,1.0,0.3076923076923077,0,1,0,2,0,-0.11187921,-0.08881103
1,59,2,-0.85,1.0,0.38461538461538464,0,0,0,3,0,-0.113595925,-0.09332114
1,60,0,-0.85,1.0,0.46153846153846156,0,0,0,2,1,-0.12210786,-0.097717755
1,61,0,-1.0,1.0,0.5555555555555556,0,0,1,3,0,-0.1214326,-0.10183708
1,62,2,-0.95,1.0,0.6666666666666666,0,0,0,3,0,-0.12980342,-0.1037409
1,63,2,-0.5,1.0,0.7777777777777778,1,1,0,3,0,-0.131889,-0.11040826
