Episode,Step,Action,Reward,Epsilon,AvgWait,Phase,N_Queue,S_Queue,E_Queue,W_Queue,Q0,Q1
1,1,2,-0.0,1.0,0.0,0,0,0,0,0,0.02920691,-0.04091546
1,2,0,-0.0,1.0,0.0,0,0,0,0,0,0.027914295,-0.0262019
1,3,2,-0.0,1.0,0.0,0,0,0,0,0,0.027914295,-0.0262019
1,4,2,-0.0,1.0,0.0,0,0,0,0,0,0.027914295,-0.0262019
1,5,2,-0.2,1.0,0.0,0,1,1,1,1,0.027914295,-0.0262019
1,6,2,-0.0,1.0,0.0,0,0,0,0,0,0.02920691,-0.04091546
1,7,2,-0.0,1.0,0.0,0,0,0,0,0,0.027914295,-0.0262019
1,8,2,-0.0,1.0,0.0,0,0,0,0,0,0.027914295,-0.0262019
1,9,0,-0.0,1.0,0.0,0,0,0,0,0,0.027914295,-0.0262019
1,10,2,-0.2,1.0,0.0,1,1,1,1,1,0.027914295,-0.0262019
1,11,2,-0.0,1.0,0.0,1,0,0,0,0,0.0048661083,-0.061880168
1,12,2,-0.0,1.0,0.0,1,0,0,0,0,0.0058015953,-0.05381023
1,13,2,-0.5,1.0,0.0,2,0,0,0,0,0.0058015953,-0.05381023
1,14,0,-0.5,1.0,0.0,2,0,0,0,0,0.03664742,-0.08776051
1,15,0,-0.7,1.0,0.0,2,1,1,1,1,0.03664742,-0.08776051
1,16,0,-0.8,1.0,0.125,2,1,1,0,0,0.03922626,-0.09183431
1,17,0,-0.8,1.0,0.25,2,1,1,0,0,0.034946147,-0.09210928
1,18,0,-0.8,1.0,0.375,2,1,1,0,0,0.034946147,-0.09210928
1,19,0,-0.8,1.0,0.5,2,1,1,0,0,0.034946147,-0.09210928
1,20,0,-1.0,1.0,0.5,2,2,2,1,1,0.034946147,-0.09210928
1,21,2,-0.8,1.0,0.6,2,1,1,0,0,0.037188426,-0.096235126
1,22,2,-1.1,1.0,0.8,2,2,2,0,0,0.034946147,-0.09210928
1,23,0,-0.6,1.0,1.0526315789473684,3,2,2,0,0,0.033233527,-0.09670034
1,24,0,-0.6,1.0,1.3333333333333333,3,2,2,0,0,0.0039838064,-0.18353179
1,25,0,-0.8,1.0,1.2727272727272727,3,3,3,1,1,0.0039838064,-0.18353179
1,26,0,2.0,1.0,0.09090909090909091,0,1,1,0,0,0.0031326958,-0.19100206
1,27,2,-0.6,1.0,0.09090909090909091,0,0,0,1,1,0.02760525,-0.035941973
1,28,0,-0.8,1.0,0.18181818181818182,0,0,0,1,1,0.030179653,-0.030539524
1,29,0,-0.8,1.0,0.2857142857142857,0,0,0,1,1,0.030179653,-0.030539524
1,30,0,-1.0,1.0,0.3333333333333333,0,1,1,2,2,0.030179653,-0.030539524
1,31,2,-0.8,1.0,0.4166666666666667,0,0,0,1,1,0.030781116,-0.047130972
1,32,0,-0.95,1.0,0.5416666666666666,0,0,0,1,2,0.030179653,-0.030539524
1,33,0,-1.1,1.0,0.7083333333333334,0,0,0,2,2,0.029419191,-0.03487783
1,34,0,-1.1,1.0,0.875,0,0,0,2,2,0.03183206,-0.037383456
1,35,0,-1.45,1.0,0.9285714285714286,0,1,1,3,4,0.03183206,-0.037383456
1,36,0,-0.9,1.0,1.1428571428571428,0,0,0,3,3,0.030415684,-0.058323577
1,37,2,-0.9,1.0,1.3571428571428572,1,0,0,3,3,0.032392688,-0.045003504
1,38,0,-0.9,1.0,1.5714285714285714,1,0,0,3,3,0.010802108,-0.059200983
1,39,0,-0.9,1.0,1.7857142857142858,1,0,0,3,3,0.010802108,-0.059200983
1,40,2,3.1,1.0,0.34375,2,1,1,2,2,0.010802108,-0.059200983
1,41,2,0.6,1.0,0.0,2,0,0,0,0,0.043488305,-0.09143824
1,42,0,-0.8,1.0,0.07142857142857142,2,1,1,0,0,0.03664742,-0.08776051
1,43,2,-0.8,1.0,0.15384615384615385,2,1,1,0,0,0.034946147,-0.09210928
1,44,0,-0.8,1.0,0.23076923076923078,2,1,1,0,0,0.034946147,-0.09210928
1,45,0,-1.0,1.0,0.2962962962962963,2,2,2,1,1,0.034946147,-0.09210928
1,46,2,-0.8,1.0,0.38461538461538464,2,1,1,0,0,0.037188426,-0.096235126
1,47,0,-0.95,1.0,0.5,2,2,1,0,0,0.034946147,-0.09210928
1,48,2,-1.1,1.0,0.6538461538461539,2,2,2,0,0,0.03553901,-0.09300807
1,49,0,-1.1,1.0,0.8076923076923077,2,2,2,0,0,0.033233527,-0.09670034
1,50,0,-0.8,1.0,0.8620689655172413,3,3,3,1,1,0.033233527,-0.09670034
