Episode,Step,Action,Reward,Epsilon,AvgWait,Phase,N_Queue,S_Queue,E_Queue,W_Queue,Q0,Q1
7,1,0,-0.0,0.9703725093562656,0.0,0,0,0,0,0,-4.9749494,-4.8099732
7,2,0,-0.0,0.9703725093562656,0.0,0,0,0,0,0,-4.9083195,-4.741633
7,3,2,-0.0,0.9703725093562656,0.0,1,0,0,0,0,-4.9083195,-4.741633
7,4,0,-0.0,0.9703725093562656,0.0,1,0,0,0,0,-3.8117518,-3.9361312
7,5,0,-0.2,0.9703725093562656,0.0,1,1,1,1,1,-3.8117518,-3.9361312
7,6,2,-0.5,0.9703725093562656,0.0,2,0,0,0,0,-3.8496614,-3.9878302
7,7,2,-0.5,0.9703725093562656,0.0,2,0,0,0,0,-5.154755,-5.257227
7,8,0,-0.0,0.9703725093562656,0.0,3,0,0,0,0,-5.154755,-5.257227
7,9,2,-0.0,0.9703725093562656,0.0,3,0,0,0,0,-4.1949306,-4.666552
7,10,0,-0.2,0.9703725093562656,0.0,3,1,1,1,1,-4.1949306,-4.666552
7,11,0,-0.5,0.9703725093562656,0.0,0,0,0,0,0,-4.2347293,-4.7218256
7,12,0,-0.5,0.9703725093562656,0.0,0,0,0,0,0,-4.9083195,-4.741633
7,13,2,-0.0,0.9703725093562656,0.0,1,0,0,0,0,-4.9083195,-4.741633
7,14,2,-0.0,0.9703725093562656,0.0,1,0,0,0,0,-3.8117518,-3.9361312
7,15,0,-0.2,0.9703725093562656,0.0,1,1,1,1,1,-3.8117518,-3.9361312
7,16,2,-0.8,0.9703725093562656,0.125,2,1,1,0,0,-3.8496614,-3.9878302
7,17,0,-0.8,0.9703725093562656,0.25,2,1,1,0,0,-5.1777596,-5.277403
7,18,0,-0.3,0.9703725093562656,0.375,3,1,1,0,0,-5.1777596,-5.277403
7,19,0,-0.3,0.9703725093562656,0.5,3,1,1,0,0,-4.208401,-4.6800046
7,20,0,-0.5,0.9703725093562656,0.5,3,2,2,1,1,-4.208401,-4.6800046
7,21,0,0.35,0.9703725093562656,0.05,0,0,0,1,0,-4.2482,-4.735277
7,22,2,-0.8,0.9703725093562656,0.15,0,0,0,1,1,-4.943612,-4.7800612
7,23,2,-0.3,0.9703725093562656,0.25,1,0,0,1,1,-4.986172,-4.8239584
